class,text
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
4,"Gavia stellata: Wailing call combining low, rumbling tones with high, drawn-out notes."
